id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages,keywords,description,directors,main_characters
66784,Black in My Ass,0.0,0,Released,2011-06-02,0,175,True,,0,,tt2544144,en,Black in My Ass,Courtney Cummz and Cummz again...from Flash Brown's Monster Cock! Jada Stevens gapes strong from Rico's big black dick! Prince Yahshua treats Amy Brooke...like the anal queen that she is! Mr. Marcus knocks on Kristina Rose's back door...and she opens wide!,0.6,/sc1XuTVeYyiNhdxKSq5o6XUCcl9.jpg,,,The Ass Factory,United States of America,English,"anal sex, interracial sex, big dick",,Chris Streams,"Jada Stevens, Rico Strong, Courtney Cummz"
782584,The Top of New York,0.0,0,Released,1922-06-18,0,50,False,/i5hzSUH65rUDrFZE9kBqEKdrJAX.jpg,0,,tt0013695,en,The Top of New York,"Hilda lives in a tenement apartment with her aunt, Mrs. Brady, and her crippled younger brother Micky, and works in a department store where her boss lusts after her. But happiness comes into her life when she meets artist Emery Gray. Gray's wife deserted him long ago, leaving him with their daughter Susan (Mary Jane Irving) to raise. While Susan and Micky become playmates, Hilda restores Gray's faith in womanhood.",0.844,/lpdHRfkF5s1f4HQA3EXXkqh7s1E.jpg,,Drama,Realart Pictures Corporation,United States of America,No Language,,"Hilda O&apos;Shaunnessey lives in a New York City tenement with her younger, invalid brother, Mickey, and relatives Mr. and Mrs. Brady. Because of Mickey&apos;s frail health, the boy spends most of his time on the roof, and Hilda works as a...",William Desmond Taylor,"May McAvoy, Walter McGrail, Pat Moore"
782586,Ethereal,0.0,0,Released,2020-11-06,0,3,False,,0,,tt14307130,fr,Ka tatishtipatakanit,"A man spreads rumours about a local elder. To be forgiven, he will be put to the test. Ka tatishtipatakanit (Ethereal) is a poetic lesson about respect.",0.6,/mAkhuHJfwG2W4EPmgoYjakgwWmp.jpg,,Drama,Wapikoni,Canada,"Cree, French","indigenous, quebec, innu","A man spreads rumors about a local elder. To be forgiven, he will be put to the test.",Isabelle Kanapé,"Réal Hervieux, Scott Riverin"
782592,Poets on Film No. 3,0.0,0,Released,1977-01-01,0,7,False,,0,,tt0226313,en,Poets on Film No. 3,"Animated interpretations of two poems by great Canadian wordsmiths: “Perishing Bird” by D.G. Jones, and “Mon école” by Sylvain Garneau.",0.6,/7KqB4BLoFYxJlCsZtRid2ZHxrtv.jpg,,Animation,ONF | NFB,Canada,"English, French",,"This short film brings together animated interpretations of 2 poems by great Canadian wordsmiths: &quot;Perishing Bird&quot; by D.G. Jones, and &quot;Mon école&quot; by Sylvain Garneau.","Robert Doucet, Françoise Hartmann","D.G. Jones, François Tassé"
782607,Tango in Paris: Memories of Astor Piazzolla,0.0,0,Released,2017-09-07,0,80,False,,0,https://cinema7.com/?portfolio_page=tango,tt3685920,es,Tango en París: recuerdos de Astor Piazzolla,The story of two friends who met on the eve of their fiftieth birthday: musician Astor Piazzolla and architect José Pons. They never imagined that their friendship would change their lives forever.,0.6,/sDNLySgVILqo95nzPtX2oHPe2F2.jpg,"Two friends, a struggle and the suffering of a unique being","Documentary, Music","Cinema 7 Films, TVP",Argentina,Spanish,,"After getting married, José and Jacqueline Pons settled down in the Latin Quarter of Paris. Thanks to Jose charisma and the camaraderie of Jacqueline their house in &quot;16, Rue Descartes&quot; quickly became a must-visit place for many im...",Rodrigo H. Vila,"Astor Piazzolla, Mercedes Sosa, Jairo"
782610,Unknown Soldiers,0.0,0,Released,1992-01-01,0,40,False,,0,,tt0248591,en,Unknown Soldiers,"An experimental documentary, made up of shots of historic events appertaining to the relationship between Japan and the United States.",0.6,/5nUzI63X3MZKZjfkfwQ5fDjyHLU.jpg,,,,,,,,Veronika Soul,
782611,Tax: The Outcome of Income,0.0,0,Released,1975-01-01,0,8,False,,0,,tt0227613,en,Tax: The Outcome of Income,Traces the evolution of Canada’s system of taxation.,0.6,/4s1CHbCgmbaz7gsQChuh83FMj1y.jpg,,Animation,,,,,,Veronika Soul,
782614,New Jersey Nights,0.0,0,Released,1980-01-01,0,13,False,,0,,tt0195092,en,New Jersey Nights,A film about lingering emotional memories.,0.6,,,,,,,,,Veronika Soul,
782616,Wild Poppy,0.0,0,Released,,0,86,True,,0,,tt0399888,en,Wild Poppy,"Dasha is a Poppy and she's trapped in a 'time loop'… reliving the same sex-filled day over and over to save her dad from certain death, she somehow has to get to him, before the day ends… Time's running out and escaping her sticky situation will prove to be both draining and wild!",0.6,/ep35mElm7pcos6etzrjqDi6AYHz.jpg,"Anal Queens , Oral",,,,,,,Paul Thomas,"Dasha, Kelli Passion, Victoria Givens"
782617,Frozen Ignat,0.0,0,Released,2018-02-08,0,100,False,,0,,tt5607684,en,Cine a ucis Craciunul?,"A story based on a real event, the tragic case of a family from an isolated village, in the Danube grinds. Ana, who lives abroad, returns to her native village in the Danube Delta, in order to take part in her grandfather Dumitru's funeral. Everything takes a sudden turn when Ana discovers the tragic events that her grandparents had gone through, caused by the traditions and mentalities of an archaic world.",0.6,/cD6M3hXSQgg1xOHD2v01qCiybpG.jpg,,Drama,,,Romanian,,"A story based on a real event, the tragic case of a family from an isolated village, in the Danube grinds. Ana, who lives abroad, returns to her native village in the Danube Delta, in order to take part in her grandfather Dumitru&apos;...",Dinu Tãnase,"Valer Dellakeza, Dana Dogaru, Alexandra Fasola"
782647,The Exotic Locations of 'Tomorrow Never Dies',0.0,0,Released,2006-10-04,0,5,False,,0,,tt10619474,en,The Exotic Locations of 'Tomorrow Never Dies',A tour of the the Exotic Locations of 'Tomorrow Never Dies'.,0.6,,,Documentary,,,English,movie business,,,Samantha Bond
782649,My Music,0.0,0,Released,,0,0,False,,0,,tt4544506,pt,My Music,,0.6,,,,,,,,,"Tiago Albuquerque, Joao Braz",
782690,Heredity in Man,0.0,0,Released,1937-01-01,0,14,False,,0,,tt11670504,en,Heredity in Man,"A study of heredity in man, showing how both good and bad characteristics are passed on from one generation to the next.",0.6,/qrWgdYV06nxPVHiow88hIvARopU.jpg,,Documentary,Gaumont-British Instructional,,,,"A study of heredity in man, showing how both good and bad characteristics are passed on from one generation to the next.",J.V. Durden,"Edward Carrick, Edith Craig, John Gielgud"
782693,Earthware,0.0,0,Released,1975-01-01,0,11,False,,0,,tt0223184,en,Earthware,"This short, impressionistic film takes us to Nigeria, Japan, Mexico and India, where craftsmen work clay to produce ritual vessels and everyday objects.",0.6,,,,,,,,,"Rick Raxlen, Donald Winkler",
782697,Working Men,0.0,0,Released,1980-01-01,0,30,True,,0,,tt0432538,fr,Hommes de chantier,"Down in the factory basement, surrounded by the boom of firing pistons and throbbing engines, a black hardhat and his burly partner devise some throbbing piston action of their own. Steam heat and brawn, Cadinot style.",0.6,/qUl84KgCsALxPv0LjJKJ9KZvmzL.jpg,,,JDC Studio,France,French,gay pornography,,"Jean-Daniel Cadinot, Karl Forest","William Delem, Frédéric Lemaire, Michel Lenne"
782701,Caught from Behind 20,0.0,0,Released,1995-01-01,0,72,True,,0,,tt0123642,en,Caught from Behind 20,"The most famous series in anal sex history returns for its tawdry twentieth edition! This time, we follow a group of sex-crazed sirens and their well-equipped men as they head off to the mountains for a weekend of ass-toundingly amorous action. They settle in at a secluded chateau that caters to their every erotic need. The weather outside may be frigid and frightful, but inside the delirious debauchery is quite delightful! Striking stunners like Brooke Dunn and Gina Delaney lend their tight curves to scene after scene of back door boffing, leaving everyone utterly spent! The hills are alive with the sound of sex - raw, unfettered anal action of the kind that only 'Caught From Behind' can deliver!",0.665,/8IoDBsraRGx1eWiQW8ca2aAYADc.jpg,,,,,English,,,,"Tom Chapman, Chey Chase, Gina Delaney"
782651,This Old House,0.0,0,Released,2020-10-22,0,3,False,,0,,tt13192348,en,This Old House,An aging diva's reality comes into question when she wakes to find that her house has been placed on the market.,0.6,/8ZmsRBSr2AwSLerIewyMuje3OV7.jpg,,,,,,,An aging diva&apos;s reality comes into question when she wakes to find that her house has been placed on the market.,Robin Cloud,"Brandon Keener, Sarah Rich, Lavelle Roby"
782706,Everything All at Once,0.0,0,Released,2015-05-08,0,15,False,,0,,tt4264968,en,Everything All at Once,"After a weekend home with her family, a young woman takes a suffocating ride to the train station with her Mother, Aunt and Grandmother. They navigate each others sensitivities, quirks and memories while trying to identify the incessant beep coming from somewhere in the car.",1.4,/M0oOphEoLambwI1rFTI0iygytQ.jpg,,,,,English,,"After a weekend home with her family, a young woman takes a suffocating ride to the train station with her Mother, Aunt and Grandmother. They navigate each others sensitivities, quirks and memories while trying to identify the inc...",Eleanor Wilson,"Mary Anisi, Migs Govea, J. Smith-Cameron"
782711,Hey Tony! What's the Story?,0.0,0,Released,1993-01-01,0,110,True,/zhu3jcvzJBoiZ0b0HrBKuYtof4x.jpg,0,,tt0835431,en,Hey Tony! What's the Story?,"This provocative and moving classic focuses on hot Italian hunk Tony Lattanzi, his friends, his brother, and his search for a comfortable sexual identity. For realism alone, this vintage gay porn is a masterpiece; its poignancy is only surpassed by its immediacy and its superlative creative (photography/direction/script) values, stellar acting from a super hot all-star cast, and very hot sexual scenes.",0.6,/lC46p0ULDXTcIXd7g8gsx4lJqo8.jpg,,,Bijou Video,United States of America,English,gay pornography,,David Babbitt,"Rick Bolton, Hilda Hagen, Sam Houston"
782712,Prodigal,0.0,0,Released,2019-06-10,0,0,False,,0,,tt9701676,en,Prodigal,"Caught between the street life of Decatur, GA and attempting to create a better life for his wheelchair bound little brother Keith Thompson -aka- Kilo crosses the line where his only options seem to be prison or death. After a series of life threatening events, It takes his mom and praying grandmother to try and guide him in the right direction. Kilo finds himself at the crossroads between love, family and the streets and he has to determine which direction to take or which direction will take him.",0.6,/troNgs4KGamBq6NDbEAUpXGeYPF.jpg,,,,,,,"Caught between the street life of Decatur, GA and attempting to create a better life for his wheelchair bound little brother Keith Thompson -aka- Kilo crosses the line where his only options seem to be prison or death. After a ser...",Michael Dinh,"Darren Cain, Clifton Powell, Deshon Andrae"
782718,Meu Sangue Ferve por Você,0.0,0,Released,2023-09-30,0,0,False,,0,,tt9125246,pt,Meu Sangue Ferve por Você,,23.692,/jQgrcxY9TOGtMLCOI80mpnKa0v2.jpg,,Comedy,Mar Filmes,Brazil,Portuguese,,"In 1979 Brazilian pop singer and sex symbol Sidney Magal travels to Bahia to promote his hit LP. In the very first day he meets the love of his life, Magali West.",Paulo Machline,"Emanuelle Araújo, Filipe Bragança, Julia Konrad"
782683,People's Front 12,0.0,0,Released,2012-04-13,0,10,False,,0,,tt3335498,mk,Народен фронт 12,"People’s Front is a short animation film that mirrors the contemporary society through interrelated stories, symbols and allegories present in and around the building No 12.",0.6,/8H8MoJJnvpdmyjqSQIar9GA2f79.jpg,,Animation,,Macedonia,Macedonian,,,Ivan Ivanovski,
782654,Toy Box,0.0,0,Released,2018-09-22,0,0,False,,250000,,tt7321334,en,Toy Box,"TOY BOX is a true-crime horror film about the victims and their horrifying ordeal being held captive by a sexual sadist/serial killer, David Parker Ray.",8.559,/qEFxZBFJ2Qln3t8Sva3XyAO05yY.jpg,One girl. One tape. One shot.,"Crime, Horror","Step by Step Productions, PhilaDream pictures, Safier Entertainment",United States of America,English,"torture chamber, toybox",,,
782655,The Lake,0.0,0,Released,2020-10-22,0,5,False,,0,,tt13566902,en,The Lake,A Moroccan woman and her American boyfriend hike in the Atlas Mountains where they witness a strange meteorite crash.,1.108,/ePKYZ26XJMIuA8RS7dMuQAQUbxi.jpg,,,,,,,A Moroccan woman and her American boyfriend hike in the Atlas Mountains where they witness a strange meteorite crash.,Sofia Alaoui,"Zineb Abbad El Andaloussi, Derek Reginald, Said Oudamjan"
782660,Las Vegas Love Gods,0.0,0,Released,1991-01-01,0,89,True,,0,,tt6114224,en,Las Vegas Love Gods,"Welcome to Las Vegas, Where the nights are hot and the men are even hotter! Join a powerhouse cast of bronzed and beefy desert dudes as they take each others' bodies to the max, and thrust themselves into a raw sexual overdrive of innermost burning lust!",0.6,/jFfimd62lJogIEXy0efxvp8MB9W.jpg,,,Conquest International Pictures,United States of America,English,,,Garth Evans,"Rod Abbott, Danny Bliss, Eric Evans"
782661,3 Hari,0.0,0,Released,1968-03-30,0,0,False,,0,,tt0344430,tl,3 Hari,,0.841,/vSZuaqORd90rsbNwUpSe3BPUaTt.jpg,,Action,FPJ Productions,Philippines,Tagalog,1960s,,Fernando Poe Jr.,"Fernando Poe Jr., Jess Lapid, Yolanda Guevarra"
66791,210 Days – Around The World With Jessica Watson,0.0,0,Released,2010-09-20,0,96,False,,0,https://sunstarentertainment.com.au/production/210-days-around-the-world-with-jessica-watson/,tt2542530,en,210 Days – Around The World With Jessica Watson,"Australia’s darling of the seas, 16 year old Jessica Watson, and Sony Music Entertainment Australia are proud to announce the release of a special documentary 2 DVD set. The DVD entitled 210 DAYS follows Jessica’s journey from her departure in October 2009 to her triumphant return to Sydney Harbour on 15 May 2010. Viewers will follow the Jessica’s journey around the world on her yacht Ella’s Pink Lady. Jessica Watson made history in May 2010 when, at the age of 16 after sailing 24,285 nautical miles & spending 210 days at sea, she became the youngest person to sail solo and unassisted around the world.",0.906,/sYLtB89u6FFdTeMr1QJYOLdaLkH.jpg,,Documentary,Sunstar Entertainment,,English,,,,"Richard Branson, Jessica Watson"
782663,Hansel and Gretel - The True Story,0.0,0,Released,2010-07-18,0,14,False,,0,,tt1819756,mk,Вистинската приказна за Хансел и Гретел,Witchcraft versus bravery. A dark fantasy tale set in the universe of the classic fairytale by Brothers Grimm.,0.6,/5aGnm4PeqnxZai9Tg4KGxRwRkJP.jpg,,"Fantasy, Animation, Horror",,Macedonia,Macedonian,,Witchcraft versus bravery. A dark fantasy tale set in the universe of the classic fairytale by Brothers Grimm.,Goce Cvetanovski,"Damjan Cvetanovski, Kamka Tocinovski, Jasmina Vasilevska"
782664,The Dolorita Passion Dance,0.0,0,Released,1897-04-01,0,1,False,,0,,tt0205016,xx,The Dolorita Passion Dance,"""Musicians are seated, playing, while the graceful Dolorita dances. It is the Danse-du-Ventre, the famous Oriental muscle dance.""",0.6,,,,Edison Studios,United States of America,No Language,short film,"&quot;Musicians are seated, playing, while the graceful Dolorita dances. It is the Danse-du-Ventre, the famous Oriental muscle dance.&quot;",,Dolorita
782666,Laura Ingalls Wilder: Prairie to Page,0.0,0,Released,2020-12-30,0,90,False,/ujV8qvycPbLvIRcI3sxMUkbLi3f.jpg,0,https://www.pbs.org/wnet/americanmasters/laura-ingalls-wilder-documentary/15197/,tt13034818,en,Laura Ingalls Wilder: Prairie to Page,"Laura Ingalls Wilder: Prairie to Page presents an unvarnished look at the unlikely author whose autobiographical fiction helped shape American ideas of the frontier and self-reliance. A Midwestern farm woman who published her first novel at age 65, Laura Ingalls Wilder transformed her frontier childhood into the best-selling “Little House” series. The documentary delves into the legacy of the iconic pioneer as well as the way she transformed her early life into enduring legend, a process that involved a little-known collaboration with her daughter Rose.",1.244,/CmBInQT7jR7oMoqj5RDMEdRqkh.jpg,,Documentary,,,English,,"An unlikely author who helped shape American ideas of the frontier. A Midwestern farm woman who published her first novel at age 65, Laura Ingalls Wilder transformed her frontier childhood into the best-selling &quot;Little House&quot; series.",Mary McDonagh Murphy,"Alison Arngrim, Amy Brenneman, Dean Butler"
