user_id,movie_id,interaction_type,points
4405,m/wild_wild_west,watch,4.5
4406,m/1189416-shelter,search,1.0
4406,m/center_stage,add_to_watchlist,2.0
4407,m/anon,click,1.0
4407,m/curtiz,watch,4.8
4407,m/godzilla_2014,review,3.0
4407,m/let_it_snow_2019,click,1.0
4408,m/1017776-rocky,search,1.0
4409,m/1190964-imagine_that,click,1.0
4409,m/cargo_2011,add_to_watchlist,2.0
4409,m/the_angel,search,1.0
4409,m/the_outsider_2019,search,1.0
4410,m/training_day,watch,3.95
4411,m/1021500-time_machine,review,3.0
4412,m/asoka,watch,3.4
4412,m/long_shot_2019,search,1.0
4413,m/1198124-shutter_island,search,1.0
4413,m/american_hangman,review,3.0
4413,m/would_you_rather,search,1.0
4414,m/jonathan_2018,watch,2.9
4415,m/drunk_parents,click,1.0
4415,m/steal_a_pencil_for_me,click,1.0
4416,m/the_bad_batch,search,1.0
4418,m/1079516-peacemaker,click,1.0
4418,m/clear_and_present_danger,watch,2.65
4418,m/drive_2019,watch,4.2
4418,m/pusher,add_to_watchlist,2.0
4418,m/road_to_love_2001,watch,4.0
4419,m/kodachrome_2018,click,1.0
4419,m/reversing_roe,watch,3.5
4419,m/the_christmas_candle_2013,watch,3.45
4419,m/the_happytime_murders_2017,watch,3.55
4420,m/paris_is_us,search,1.0
4421,m/1106020-someone_like_you,add_to_watchlist,2.0
4421,m/jaws_3,click,1.0
4421,m/sample_this,review,3.0
4421,m/the_breadwinner,watch,3.5
4421,m/the_foreigner_2017,watch,3.9
4422,m/back-to-school,search,1.0
4422,m/the_killing_of_a_sacred_deer,click,1.0
4422,m/the_space_between_us,watch,3.5
4422,m/zoo_2018,watch,4.35
4424,m/fun_mom_dinner,watch,4.95
4424,m/peter_rabbit_2018,watch,3.95
4425,m/original_kings_of_comedy,review,3.0
4425,m/the_super,search,1.0
4426,m/a_monster_calls,add_to_watchlist,2.0
4426,m/american_me,search,1.0
4426,m/an_evening_with_beverly_luff_linn_2018,search,1.0
4426,m/genius_2016,search,1.0
4426,m/porto_2017,click,1.0
4427,m/american_psycho,add_to_watchlist,2.0
4427,m/walking_out,add_to_watchlist,2.0
4428,m/springsteen_on_broadway,add_to_watchlist,2.0
4429,m/bombshell_2019,watch,3.65
4429,m/prom_night,watch,4.3
4430,m/elizabeth_harvest,review,3.0
4430,m/standoff_2016,add_to_watchlist,2.0
4431,m/the_little_mermaid_1989,add_to_watchlist,2.0
4432,m/rock_the_kasbah,add_to_watchlist,2.0
4432,m/rugrats_movie,watch,3.5
4432,m/setup,search,1.0
4434,m/1003722-casino_royale,search,1.0
4434,m/chitty_chitty_bang_bang,search,1.0
4434,m/fire_in_paradise,click,1.0
4435,m/notes_on_blindness,add_to_watchlist,2.0
4436,m/om_shanti_om,watch,4.0
4437,m/a_secret_love,search,1.0
4437,m/this_changes_everything_2015,watch,3.5
4438,m/becoming_2020_2,search,1.0
4438,m/boss_2013,add_to_watchlist,2.0
4439,m/1079516-peacemaker,click,1.0
4439,m/layer_cake,click,1.0
4439,m/the_wrong_missy,add_to_watchlist,2.0
4440,m/every_time_i_die,search,1.0
4440,m/snowden,add_to_watchlist,2.0
4441,m/cool_hand_luke,watch,2.9
4441,m/dog_eat_dog_2016,watch,3.05
4441,m/platoon,search,1.0
4441,m/unfriended,search,1.0
4442,m/roxanne_roxanne,search,1.0
4443,m/a_christmas_prince,search,1.0
4444,m/tallulah,review,3.0
4444,m/the_great_hack,add_to_watchlist,2.0
4445,m/the_wedding_guest,add_to_watchlist,2.0
4448,m/mirai,search,1.0
4449,m/four_weddings_and_a_funeral,watch,3.5
4449,m/mist,search,1.0
4449,m/peppermint_2018,watch,3.15
4449,m/philadelphia,search,1.0
4449,m/polaroid_2019,watch,3.25
4449,m/the_competition_2018,review,3.0
4450,m/the_girl_with_the_dragon_tattoo_2009,watch,3.0
4451,m/the_guest_2014,watch,3.5
4452,m/becoming_2020_2,search,1.0
4452,m/monster_house,click,1.0
4453,m/as_good_as_it_gets,click,1.0
4454,m/1108799-score,add_to_watchlist,2.0
4454,m/the_breadwinner,review,3.0
4456,m/sisters_1973,click,1.0
4457,m/cloudy_with_a_chance_of_meatballs_2_2013,click,1.0
4457,m/jerry_before_seinfeld,search,1.0
4457,m/the_willoughbys,watch,2.85
4458,m/as_good_as_it_gets,click,1.0
4458,m/summertime,review,3.0
4459,m/lovesick_2015,add_to_watchlist,2.0
4459,m/u_turn_1997,watch,3.5
4460,m/next_gen,click,1.0
4460,m/samson_2018,search,1.0
4460,m/the_clapper,search,1.0
4460,m/tomorrow_never_dies,review,3.0
4461,m/an_evening_with_beverly_luff_linn_2018,watch,2.95
4461,m/la_bamba,watch,4.45
4461,m/the_hollow,click,1.0
4462,m/13_cameras,watch,4.35
4462,m/evan_almighty,watch,4.65
4462,m/into_the_night,click,1.0
4462,m/michael_2011,add_to_watchlist,2.0
4463,m/24_hours_to_live_2017,search,1.0
4463,m/a_monster_calls,review,3.0
4463,m/concussion_2013,review,3.0
4463,m/freaks_2019,watch,3.5
4465,m/unbroken_2014,search,1.0
4467,m/1003625-carrie,click,1.0
4467,m/1082855-twilight,search,1.0
4468,m/maximum_risk,click,1.0
4469,m/supergirl,watch,3.85
4470,m/1171939-perfect_stranger,watch,3.65
4471,m/3_generations,review,3.0
4471,m/about_time,review,3.0
4472,m/christine_2016,watch,3.15
4472,m/craft,add_to_watchlist,2.0
4474,m/the_hollow,click,1.0
4475,m/little_monsters,search,1.0
4476,m/1208128-tyson,search,1.0
4476,m/evelyn,search,1.0
4476,m/sword_master,review,3.0
4478,m/1015348-nutty_professor,search,1.0
4478,m/gori_tere_pyaar_mein,add_to_watchlist,2.0
4480,m/1003722-casino_royale,add_to_watchlist,2.0
4481,m/remember_2016,add_to_watchlist,2.0
4482,m/quigley_down_under,click,1.0
4482,m/wine_country,watch,3.5
4483,m/1188347-mad_money,search,1.0
4483,m/girl_on_the_third_floor,add_to_watchlist,2.0
4483,m/the_art_of_the_steal,watch,3.15
4484,m/beneath_the_leaves,watch,2.55
4484,m/framing_john_delorean,search,1.0
4486,m/falling_inn_love,search,1.0
4486,m/the_seven_five,click,1.0
4487,m/1016834-prom_night,watch,3.5
4488,m/friday_the_13th_part_1,watch,4.2
4489,m/the_outsider_2014,add_to_watchlist,2.0
4490,m/peepli-live,search,1.0
4491,m/hangman_2015,search,1.0
4492,m/spy_next_door,watch,3.5
4494,m/a_deriva,search,1.0
4495,m/hold_the_dark,search,1.0
4496,m/one_day_2014,watch,3.5
4496,m/ravenous,watch,4.5
4496,m/tread,review,3.0
4497,m/solo_con_tu_pareja,click,1.0
4498,m/den_of_thieves,review,3.0
4498,m/guilty_2020,review,3.0
4498,m/the_competition_2018,watch,3.5
4498,m/yes_man,watch,4.95
4500,m/1104385-hannibal,click,1.0
4500,m/braven,search,1.0
4502,m/the_circle_2017,click,1.0
4503,m/1019541-sparkle,search,1.0
4503,m/man_of_tai_chi,review,3.0
4504,m/friday_the_13th_prequel,click,1.0
4504,m/message_from_the_king,review,3.0
4504,m/skins,search,1.0
4505,m/don_2,click,1.0
4505,m/the_prince_2015,watch,4.5
4505,m/trainspotting,watch,4.95
4507,m/duck_butter_2018,watch,3.5
4507,m/fools_rush_in,watch,3.25
4507,m/somewhere_between_2011,add_to_watchlist,2.0
4507,m/stuart_little_2,watch,4.35
4507,m/undefeated_2012,add_to_watchlist,2.0
4508,m/i_will_follow,review,3.0
4509,m/unfinished_life,search,1.0
4510,m/10009636-igor,review,3.0
4510,m/1061177-she,click,1.0
4510,m/sand_castle_2017,click,1.0
4511,m/hunt_for_the_wilderpeople,click,1.0
4511,m/simon_killer,review,3.0
4512,m/saint,search,1.0
4512,m/the_runaways,search,1.0
4516,m/edge_of_seventeen,watch,4.85
4516,m/joy_2014,search,1.0
4517,m/starred_up,search,1.0
4517,m/waiting,search,1.0
4517,m/young_adult,watch,3.4
4518,m/burning_sands_2017,search,1.0
4518,m/hard_way,watch,4.7
4518,m/the-social-network,click,1.0
4518,m/the_dirt_2019,watch,2.85
4519,m/beyond_skyline_2017,add_to_watchlist,2.0
4519,m/brave_one,watch,3.9
4519,m/how_to_be_a_latin_lover,search,1.0
4519,m/the_heartbreak_kid,search,1.0
4520,m/blue_jasmine,watch,3.45
4521,m/mean_streets,watch,3.65
4521,m/the_lost_husband,add_to_watchlist,2.0
4522,m/unfinished_song,search,1.0
4525,m/delhi-6,click,1.0
4525,m/hotel_for_dogs,watch,3.05
4525,m/the_boy_2015,watch,3.05
4525,m/the_perks_of_being_a_wallflower,watch,3.9
4525,m/the_silence_2019,review,3.0
4525,m/trigger_effect,watch,4.2
4527,m/1111227-iris,add_to_watchlist,2.0
4527,m/marauders_2016,watch,3.55
4527,m/pusher_2012,search,1.0
4528,m/2012,search,1.0
4528,m/change_in_the_air_2018,search,1.0
4528,m/kill_the_messenger_2015,watch,3.5
4528,m/million_dollar_baby,watch,3.75
4528,m/race_2016,click,1.0
4529,m/east_side_sushi,watch,4.75
4529,m/tread,add_to_watchlist,2.0
4530,m/goon,click,1.0
4530,m/the_good_neighbor_2016,watch,3.5
4530,m/unfinished_song,watch,4.6
4531,m/carrie_pilby,search,1.0
4531,m/then_came_you,watch,3.5
4532,m/clash_of_the_titans,click,1.0
4532,m/honey_2,watch,4.45
4533,m/back-to-school,add_to_watchlist,2.0
4534,m/the_duel_2016,watch,3.55
4535,m/last_boy_scout,search,1.0
4535,m/squid_and_the_whale,watch,3.5
4536,m/danny_says,add_to_watchlist,2.0
4536,m/iris_2015,click,1.0
4536,m/the_good_catholic,review,3.0
4537,m/collateral_beauty,add_to_watchlist,2.0
4537,m/house_party,add_to_watchlist,2.0
4538,m/chasing_the_dragon_2017,search,1.0
4538,m/kaleidoscope_2017,search,1.0
4539,m/legend_2015,watch,3.5
4540,m/back-to-school,add_to_watchlist,2.0
4540,m/the_smurfs_2,search,1.0
4541,m/remember_2016,watch,4.8
4542,m/dad,click,1.0
4542,m/first_wives_club,search,1.0
4543,m/take_your_pills,search,1.0
4546,m/the_runner_1999,add_to_watchlist,2.0
4547,m/barry_2016,click,1.0
4547,m/whisky,watch,2.7
4548,m/1012665-longest_yard,watch,3.5
4549,m/1094041-last_night,search,1.0
4550,m/set_it_up,click,1.0
4551,m/elizabeth_harvest,watch,2.9
4551,m/night_at_the_roxbury,click,1.0
4552,m/baseketball,watch,3.5
4553,m/1166376-woods,watch,4.65
4553,m/scream_2,watch,3.85
4553,m/the-social-network,watch,3.3
4554,m/cradle_2_the_grave,watch,3.5
4554,m/kung_fu_hustle,add_to_watchlist,2.0
4555,m/1006235-dracula,search,1.0
4555,m/outlander,watch,2.65
4555,m/the_bleeding_edge,search,1.0
4556,m/taxi_driver,watch,2.95
4556,m/the_last_face_2017,add_to_watchlist,2.0
4557,m/sinister_2,click,1.0
4557,m/solo_con_tu_pareja,watch,3.1
4558,m/maniac_1934,watch,4.75
4559,m/30_minutes_or_less,add_to_watchlist,2.0
4559,m/mud_2012,watch,3.6
4559,m/the_coldest_game,click,1.0
4559,m/the_princess_switch,review,3.0
4560,m/the_rover,watch,2.9
4561,m/along_came_a_spider,add_to_watchlist,2.0
4561,m/good_luck_chuck,search,1.0
4561,m/the_lovers_2015,click,1.0
4562,m/voyeur_2017,watch,2.5
4563,m/open_season,click,1.0
4564,m/10004504-ultraviolet,click,1.0
4565,m/jaws,search,1.0
4565,m/the_highwaymen,review,3.0
4565,m/transcendence_2014,review,3.0
4566,m/avengement,review,3.0
4566,m/unbroken_2014,click,1.0
4567,m/polar_express,click,1.0
4570,m/good_burger,review,3.0
4570,m/the_land_2016,add_to_watchlist,2.0
4571,m/end_game_2018,click,1.0
4571,m/first_they_killed_my_father,add_to_watchlist,2.0
4571,m/spenser_confidential,add_to_watchlist,2.0
4572,m/persona,add_to_watchlist,2.0
4573,m/charlie_and_the_chocolate_factory,search,1.0
4573,m/lawless_2012,add_to_watchlist,2.0
4575,m/the_christmas_candle_2013,search,1.0
4576,m/the_book_of_henry,review,3.0
4577,m/bird_box,click,1.0
4580,m/shadow_2011,review,3.0
4581,m/circus_of_books,review,3.0
4581,m/lez_bomb,review,3.0
4582,m/cargo_2011,add_to_watchlist,2.0
4582,m/mary_magdalene_2019,watch,4.9
4584,m/1003957-chase,watch,4.0
4585,m/10010208-chocolate,watch,3.5
4585,m/pelican_brief,review,3.0
4585,m/tourist,click,1.0
4586,m/the_two_popes,watch,4.15
4587,m/little_vampire,search,1.0
4588,m/rumble_in_the_bronx,review,3.0
4588,m/the_princess_switch,watch,3.5
4589,m/brick,search,1.0
4590,m/son_of_a_gun_2015,search,1.0
4590,m/the_hunt_2020,review,3.0
4591,m/1198524-ninja_assassin,watch,3.5
4591,m/terrifier,click,1.0
4592,m/joy_2014,review,3.0
4592,m/saint,add_to_watchlist,2.0
4594,m/1104385-hannibal,review,3.0
4595,m/american_circumcision,search,1.0
4595,m/the_humanity_bureau,search,1.0
4596,m/creep_2014,search,1.0
4596,m/tread,watch,2.95
4597,m/10007538-silence,search,1.0
4598,m/man_up_2015,search,1.0
4599,m/evolution_2016,add_to_watchlist,2.0
4599,m/the_forest_2016,add_to_watchlist,2.0
4600,m/scary_movie_5,click,1.0
4601,m/a_separation_2011,click,1.0
4601,m/hope_springs_eternal_2018,watch,3.05
4605,m/dope_2015,search,1.0
4606,m/last_knights,search,1.0
4606,m/triple_threat_2019,add_to_watchlist,2.0
4607,m/cradle_2_the_grave,add_to_watchlist,2.0
4607,m/longest_yard,add_to_watchlist,2.0
4608,m/come_sunday,watch,2.75
4608,m/message_from_the_king,watch,2.95
4608,m/the_salvation,search,1.0
4608,m/the_wrong_missy,watch,3.85
4610,m/domino,add_to_watchlist,2.0
4611,m/acts_of_violence_2018,review,3.0
4611,m/like_father_2018,review,3.0
4611,m/you_get_me,search,1.0
4612,m/an_evening_with_beverly_luff_linn_2018,click,1.0
4613,m/1062483-bad_boys,click,1.0
4613,m/whole_nine_yards,watch,2.8
4614,m/balto,watch,3.5
4614,m/midnight_sun_2018,watch,2.75
4615,m/atlantics,watch,4.9
4615,m/center_stage,search,1.0
4616,m/candy_jar,watch,2.95
4616,m/the_breadwinner,add_to_watchlist,2.0
4617,m/a_kind_of_murder,search,1.0
4617,m/magnolia,watch,5.0
4617,m/show_dogs,watch,4.4
4617,m/terrifier,watch,4.65
4618,m/circus_of_books,watch,4.05
4618,m/jiro_dreams_of_sushi,add_to_watchlist,2.0
4618,m/open_season,search,1.0
4619,m/5_flights_up,watch,4.8
4619,m/maniac_2013,search,1.0
4619,m/sparkle,watch,4.15
4621,m/alone_2020_2,search,1.0
4621,m/jonathan_2018,click,1.0
4621,m/the_fluffy_movie,add_to_watchlist,2.0
4623,m/compulsion,watch,4.5
4623,m/osmosis_jones,add_to_watchlist,2.0
4624,m/the_keeping_hours,search,1.0
4626,m/rush_2013,search,1.0
4629,m/barry_2016,click,1.0
4629,m/milk,add_to_watchlist,2.0
4629,m/the_hunt_2020,add_to_watchlist,2.0
4630,m/almost_love,review,3.0
4631,m/rust_creek,watch,3.5
4632,m/our_house_2018,click,1.0
4633,m/city_of_joy,review,3.0
4635,m/accepted,search,1.0
4635,m/genius_2016,add_to_watchlist,2.0
4635,m/ip_man,review,3.0
4636,m/in_the_tall_grass_2019,search,1.0
4637,m/1193743-step_brothers,watch,4.1
4637,m/the_salvation,add_to_watchlist,2.0
4638,m/whisky,click,1.0
4639,m/1074675-1074675-metro,add_to_watchlist,2.0
4639,m/american_me,watch,3.5
4639,m/clash_of_the_titans,search,1.0
4639,m/elstree_1976,review,3.0
4639,m/ibiza,review,3.0
4640,m/1078955-game,search,1.0
4640,m/horse_girl,watch,3.3
4640,m/otherhood,watch,2.65
4641,m/otherhood,watch,3.35
4642,m/1082899-hush,search,1.0
4642,m/a_deriva,watch,3.5
4643,m/37_seconds,watch,3.5
4644,m/savage_dog,click,1.0
4645,m/1090759-deep_blue_sea,watch,4.1
4646,m/the_professor_and_the_madman,watch,3.5
4647,m/i_will_follow,search,1.0
4647,m/transcendence_2014,watch,3.15
4648,m/1037649-my_girl,search,1.0
4648,m/brothers_2004,search,1.0
4648,m/olympus_has_fallen_2013,review,3.0
4648,m/rocky_ii,add_to_watchlist,2.0
4648,m/swiss_army_man,click,1.0
4649,m/quincy,add_to_watchlist,2.0
4650,m/creep_2014,watch,4.6
4650,m/the_body_remembers_when_the_world_broke_open,watch,2.55
4650,m/the_challenge_2017,watch,4.05
4651,m/backdraft_2,add_to_watchlist,2.0
4651,m/bedtime_stories,watch,3.5
4651,m/let_it_snow_2019,search,1.0
4651,m/the_nutcracker_and_the_four_realms,click,1.0
4652,m/hotel_for_dogs,watch,4.05
4652,m/killer_klowns_from_outer_space,search,1.0
4652,m/message_from_the_king,watch,3.5
4653,m/jinn_2014,search,1.0
4654,m/the_great_hack,watch,4.4
4655,m/anesthesia,search,1.0
4655,m/the_last_word_2017,click,1.0
4659,m/1112951-time_machine,click,1.0
4662,m/the_sapphires_2012,watch,4.55
4663,m/1004110-chosen,add_to_watchlist,2.0
4663,m/the_irishman,watch,3.5
4663,m/the_legend_of_cocaine_island,watch,3.5
4664,m/calendar_girls,review,3.0
4664,m/searching_for_sugar_man,watch,3.5
4665,m/amateur_2018,review,3.0
4665,m/maktub_2018,search,1.0
4667,m/for_the_love_of_spock,search,1.0
4667,m/ghost_rider,watch,3.5
4667,m/zombieland,watch,4.9
4670,m/6_balloons,add_to_watchlist,2.0
4670,m/big_daddy,click,1.0
4670,m/catfight_2017,search,1.0
4670,m/marauders_2016,click,1.0
4670,m/mirai,watch,4.25
4670,m/standoff_2016,search,1.0
4672,m/big_kill,watch,4.1
4672,m/colonia,watch,2.85
4672,m/holidays,search,1.0
4672,m/the_eyes_of_my_mother_2016,watch,4.1
4672,m/unfinished_life,watch,4.15
4673,m/dark_places_2015,search,1.0
4673,m/porto_2017,click,1.0
4674,m/frequency,click,1.0
4675,m/original_kings_of_comedy,search,1.0
4675,m/race_to_witch_mountain,click,1.0
4676,m/deep,review,3.0
4676,m/room_2015,watch,3.5
4678,m/28_days,watch,3.5
4678,m/death_note_2017,search,1.0
4678,m/night_on_earth,search,1.0
4679,m/father_of_the_year,click,1.0
4679,m/kung_fu_panda_the_kaboom_of_doom,watch,3.6
4680,m/short_term_12_2013,click,1.0
4680,m/the_highwaymen,watch,2.6
4682,m/what_happened_to_monday,search,1.0
4683,m/pulp_fiction,watch,4.3
4683,m/star_trek_11,watch,3.5
4683,m/the_titan,click,1.0
4683,m/under_siege,click,1.0
4684,m/monty_python_and_the_holy_grail,click,1.0
4685,m/justice,add_to_watchlist,2.0
4686,m/1070992-primal_fear,add_to_watchlist,2.0
4686,m/sparkle_2012,watch,5.0
4686,m/superfly_2018,watch,3.5
4686,m/the_case_for_christ_2017,watch,3.5
4686,m/the_gift_2015,add_to_watchlist,2.0
4686,m/the_great_hack,click,1.0
4687,m/bombshell_2019,add_to_watchlist,2.0
4688,m/sour_grapes,click,1.0
4692,m/dear_white_people,search,1.0
4693,m/life_overtakes_me,watch,3.5
4694,m/a_glimpse_inside_the_mind_of_charles_swan_iii,watch,4.25
4694,m/berlin_syndrome,add_to_watchlist,2.0
4694,m/domino,watch,3.5
4694,m/the_congress,watch,3.5
4694,m/the_messengers,watch,4.55
4695,m/brahman_naman,search,1.0
4696,m/loving_2016,watch,4.55
4696,m/winchester,add_to_watchlist,2.0
4698,m/beats,add_to_watchlist,2.0
4698,m/i_am_the_pretty_thing_that_lives_in_the_house,search,1.0
4698,m/save_me_2008,add_to_watchlist,2.0
4698,m/summertime,review,3.0
4699,m/hostiles,search,1.0
4699,m/immoral_tales,watch,2.95
4699,m/the_basement_2018,add_to_watchlist,2.0
4699,m/under_siege,watch,3.85
4700,m/candy_jar,search,1.0
4700,m/jumping_the_broom,search,1.0
4701,m/waiting,watch,4.3
4702,m/bee_movie,click,1.0
4702,m/no_escape_2015,add_to_watchlist,2.0
4702,m/operator_2016,review,3.0
4702,m/vampire_academy,search,1.0
4704,m/ne_zha_2019,search,1.0
4704,m/the_king_2006,review,3.0
4705,m/the_runner_1999,search,1.0
4706,m/signal,watch,3.5
4706,m/the_fluffy_movie,click,1.0
4707,m/miss_sloane,add_to_watchlist,2.0
4707,m/search_party,click,1.0
4707,m/underworld,search,1.0
4708,m/1061177-she,search,1.0
4708,m/the_artist,add_to_watchlist,2.0
4708,m/triple_threat_2019,click,1.0
4711,m/bedtime_stories,watch,3.5
4711,m/mystery_men,search,1.0
4711,m/shepherds_and_butchers,click,1.0
4712,m/daughters_of_the_dust,click,1.0
4712,m/four_christmases,add_to_watchlist,2.0
4714,m/braven,search,1.0
4714,m/other_guys,watch,3.5
4716,m/aftershock_2013,search,1.0
4716,m/beowulf,watch,4.55
4716,m/hush_2016,search,1.0
4716,m/the_bachelors_2017,add_to_watchlist,2.0
4717,m/1014482-mutiny_on_the_bounty,watch,3.55
4717,m/blue_valentine,click,1.0
4717,m/pick_of_the_litter,watch,4.1
4717,m/seabiscuit,review,3.0
4718,m/1045568-strictly_ballroom,review,3.0
4718,m/headshot_2010,click,1.0
4718,m/heavy,add_to_watchlist,2.0
4718,m/officer_downe,search,1.0
4719,m/berlin_syndrome,add_to_watchlist,2.0
4719,m/for_love_or_money_1993,add_to_watchlist,2.0
4720,m/d_train,watch,3.6
4720,m/frozen_river,watch,3.5
4720,m/jackie_brown,review,3.0
4721,m/crocodile_dundee_in_los_angeles,click,1.0
4722,m/the_diabolical_2015,watch,4.7
4722,m/the_forest_of_love,watch,3.9
4724,m/1016847-protector,add_to_watchlist,2.0
4725,m/black_snake_moan,add_to_watchlist,2.0
4725,m/fools_rush_in,review,3.0
4725,m/gimme_shelter,search,1.0
4726,m/beowulf,review,3.0
4726,m/for_greater_glory,search,1.0
4728,m/into_the_inferno,add_to_watchlist,2.0
4729,m/now_and_then,review,3.0
4729,m/rocky_ii,search,1.0
4729,m/wild_wild_west,add_to_watchlist,2.0
4731,m/mona_lisa_smile,click,1.0
4731,m/rocky_ii,click,1.0
4733,m/1211619-remember_me,search,1.0
4736,m/action_replayy,review,3.0
4737,m/dear_john,watch,4.0
4737,m/little_men_2016,search,1.0
4737,m/nails_2017,review,3.0
4739,m/barry_2016,click,1.0
4739,m/men_in_black,click,1.0
4739,m/safe_haven,click,1.0
4740,m/1113402-human_nature,watch,3.9
4740,m/creep_2014,review,3.0
4742,m/christmas_inheritance,add_to_watchlist,2.0
4742,m/no_one_killed_jessica,watch,4.85
4742,m/training_day,watch,3.5
4743,m/1080990-fallen,watch,3.5
4743,m/band_aid_2017,watch,4.0
4743,m/good_hair,search,1.0
4744,m/waterboy,watch,2.8
4745,m/kung_fu_hustle,watch,4.85
4745,m/sin_city,search,1.0
4745,m/the_ritual_2017,watch,3.5
4746,m/dovlatov,watch,4.15
4747,m/reversing_roe,watch,2.85
4748,m/would_you_rather,watch,3.3
4749,m/the-social-network,watch,3.2
4749,m/the_meddler_2016,search,1.0
4750,m/turbo_2013,search,1.0
4750,m/war_horse,watch,4.85
4751,m/10009254-shutter,search,1.0
4751,m/i_lost_my_body,watch,3.1
4752,m/clash_of_the_titans,watch,4.15
4752,m/domino_2019,review,3.0
4752,m/the_trust_2016,add_to_watchlist,2.0
4752,m/what_happened_to_monday,click,1.0
4753,m/first_they_killed_my_father,search,1.0
4753,m/invictus,review,3.0
4754,m/clash_of_the_titans,watch,3.5
4755,m/aftermath_2014,review,3.0
4755,m/what_happened_to_monday,watch,3.2
4756,m/tenacious_d_in_the_pick_of_destiny,watch,3.65
4757,m/cruise,review,3.0
4758,m/1038009-rush,review,3.0
4759,m/safe_2011,review,3.0
4760,m/happy_anniversary_2018,watch,3.5
4760,m/rajma_chawal,search,1.0
4760,m/sergio_2020,watch,4.85
4761,m/10010208-chocolate,click,1.0
4761,m/good_burger,watch,2.9
4761,m/honey_2,review,3.0
4762,m/candy_jar,click,1.0
4763,m/house_at_the_end_of_the_street,review,3.0
4763,m/last_exorcism,watch,4.1
4764,m/short_term_12_2013,watch,2.85
4765,m/christine,click,1.0
4765,m/into_the_night,review,3.0
4766,m/matrix_reloaded,click,1.0
4766,m/men_in_black,search,1.0
4766,m/taken,add_to_watchlist,2.0
4767,m/in_the_shadow_of_the_moon_2019,watch,4.6
4768,m/danny_says,watch,2.8
4769,m/1003957-chase,watch,4.9
4769,m/bad_boys_1982,watch,4.35
4770,m/after_2014,click,1.0
4770,m/savage_dog,add_to_watchlist,2.0
4771,m/forks_over_knives,click,1.0
4771,m/the_bachelors_2017,watch,4.55
