movie_id,content_type,title,director,cast,country,genres,content_rating,original_release_date,streaming_release_date,runtime,production_company,audience_status,audience_rating,audience_count,description
m/the_music_of_silence,Movie,The Music of Silence,Michael Radford,"Toby Sebastian, Luisa Ranieri, Jordi Mollà, Antonio Banderas, Ennio Fantastichini, Nadir Caselli, Alessandro Sperduti, Francesco Salvi",Italy,"Dramas, International Movies, Music & Musicals",NR,2018-02-02,2018-02-02,130.0,AMBI Distribution,Upright,81.0,115.0,"based autobiography tenor andrea bocelli, musical biopic chronicle life bumpy childhood meteoric rise fame."
m/natural,Movie,The Natural,Barry Levinson,"Robert Redford, Robert Duvall, Glenn Close, Kim Basinger, Wilford Brimley, Barbara Hershey, Robert Prosky, Richard Farnsworth, Joe Don Baker, John Finnegan",United States,"Classic Movies, Dramas, Sports Movies",PG,1984-05-11,2012-04-16,134.0,Tri-Star Pictures,Upright,88.0,37791.0,gifted baseball player whose life taken startling turn becomes 35-year-old rookie help cellar-dwelling team get back game.
m/the_new_romantic,Movie,The New Romantic,Carly Stone,"Timm Sharp, Hayley Law, Camila Mendes, Brett Dier, Jessica Barden, Avan Jogia",Canada,"Comedies, Independent Movies, Romantic Movies",NR,2018-11-09,2018-11-13,82.0,The Orchard,Spilled,37.0,144.0,"fed dating debt, naïve college senior document experience wealthy, older man gonzo journalism grant."
m/the_nutcracker_and_the_four_realms,Movie,The Nutcracker and the Four Realms,"Lasse Hallström, Joe Johnston","Mackenzie Foy, Keira Knightley, Helen Mirren, Morgan Freeman, Matthew Macfadyen, Eugenio Derbez, Miranda Hart, Jack Whitehall, Ellie Bamber, Richard E. Grant, Omid Djalili, Tom Sweet, Misty Copeland, Sergei Polunin, Meera Syal",United States,Children & Family Movies,PG,2018-11-02,2019-01-29,99.0,Walt Disney Pictures,Spilled,34.0,2313.0,"late mother gift key, clara embarks dreamlike journey full fantasy conflict retelling holiday classic."
m/the_one_i_love,Movie,The One I Love,Charlie McDowell,"Mark Duplass, Elisabeth Moss, Ted Danson",United States,"Comedies, Dramas, Independent Movies",R,2014-08-22,2016-08-10,91.0,Radius-TWC,Upright,76.0,10135.0,"confronted potential end marriage, ethan sophie take weekend together, hoping negotiate future."
m/other_guys,Movie,The Other Guys,Adam McKay,"Will Ferrell, Mark Wahlberg, Eva Mendes, Michael Keaton, Steve Coogan, Ray Stevenson, Samuel L. Jackson, Dwayne Johnson, Lindsay Sloane, Natalie Zea",United States,"Action & Adventure, Comedies",PG-13,2010-08-06,2012-05-01,107.0,Columbia Pictures,Upright,60.0,160676.0,new york cop allen terry toil obscurity lowly desk jockey big break finally give chance tackle real police work.
m/1079516-peacemaker,Movie,The Peacemaker,Mimi Leder,"George Clooney, Nicole Kidman, Marcel Iures, Aleksandr Baluev, Rene Medvesek, Gary Werntz, Randall Batinkoff, Jim Haynie, Alexander Strobele, Holt McCallany",United States,Action & Adventure,R,1997-09-26,2014-06-06,123.0,Dreamworks,Spilled,39.0,45616.0,"terrorist trigger nuclear blast russia, u.s. special force intelligence agent nuclear weapon expert come rescue."
m/pelican_brief,Movie,The Pelican Brief,Alan J. Pakula,"Julia Roberts, Denzel Washington, Sam Shepard, John Heard, Tony Goldwyn, James Sikking, William Atherton, Robert Culp, Stanley Tucci, John Lithgow, Hume Cronyn",United States,"Dramas, Thrillers",PG-13,1993-12-17,2008-11-28,141.0,Warner Home Video,Upright,61.0,75639.0,"law student darby shaw theorizes assassination two supreme court justices, put danger turn reporter help."
m/the_perks_of_being_a_wallflower,Movie,The Perks of Being a Wallflower,Stephen Chbosky,"Logan Lerman, Emma Watson, Ezra Miller, Mae Whitman, Paul Rudd, Nina Dobrev, Johnny Simmons, Dylan McDermott, Kate Walsh, Joan Cusack, Melanie Lynskey",United States,"Comedies, Dramas",PG-13,2012-09-21,2015-11-21,103.0,Lionsgate Films,Upright,89.0,138915.0,shy freshman struggling depression deal best friend's suicide first love engaging coming-of-age tale.
m/1016239-phantom_of_the_opera,Movie,The Phantom of the Opera,Joel Schumacher,"Gerard Butler, Emmy Rossum, Patrick Wilson, Miranda Richardson, Minnie Driver, Ciarán Hinds, Simon Callow, Victor McGuire, Jennifer Ellison","United Kingdom, United States","Dramas, Music & Musicals, Romantic Movies",R,1989-06-01,2016-08-10,90.0,RCA/Columbia,Spilled,53.0,49310.0,"1870, disfigured recluse roams beneath parisian opera house take wing young soprano, love triangle develops."
m/phantom_of_the_opera,Movie,The Phantom of the Opera,Joel Schumacher,"Gerard Butler, Emmy Rossum, Patrick Wilson, Miranda Richardson, Minnie Driver, Ciarán Hinds, Simon Callow, Victor McGuire, Jennifer Ellison","United Kingdom, United States","Dramas, Music & Musicals, Romantic Movies",PG-13,2005-01-21,2011-12-27,141.0,Warner Bros. Pictures,Upright,84.0,412132.0,"1870, disfigured recluse roams beneath parisian opera house take wing young soprano, love triangle develops."
m/1016338-pink_panther,Movie,The Pink Panther,Shawn Levy,"Steve Martin, Kevin Kline, Beyoncé Knowles-Carter, Jean Reno, Emily Mortimer, Henry Czerny, Kristin Chenoweth, Roger Rees, Philip Goodwin, Henri Garcin, William Abadie","United States, Czech Republic","Children & Family Movies, Comedies",NR,1963-03-20,2016-10-01,113.0,United Artists,Upright,78.0,57498.0,bumbling inspector clouseau must solve murder world-famous soccer coach catch thief stole priceless diamond ring.
m/pink_panther,Movie,The Pink Panther,Shawn Levy,"Steve Martin, Kevin Kline, Beyoncé Knowles-Carter, Jean Reno, Emily Mortimer, Henry Czerny, Kristin Chenoweth, Roger Rees, Philip Goodwin, Henri Garcin, William Abadie","United States, Czech Republic","Children & Family Movies, Comedies",PG,2006-02-10,2017-01-12,93.0,MGM,Spilled,51.0,516683.0,bumbling inspector clouseau must solve murder world-famous soccer coach catch thief stole priceless diamond ring.
m/the_pirate_fairy_2014,Movie,The Pirate Fairy,Peggy Holmes,"Mae Whitman, Christina Hendricks, Tom Hiddleston, Lucy Liu, Raven-Symoné, Megan Hilty, Pamela Adlon, Angela Bartys, Jim Cummings, Carlos Ponce, Mick Wingert, Kevin Michael Richardson, Jeff Bennett, Rob Paulsen, Grey DeLisle, Kari Wahlgren, Jane Horrocks, Jesse McCartney, Anjelica Huston",United States,Children & Family Movies,G,2014-02-13,2015-11-22,79.0,Walt Disney Home Entertainment,Upright,70.0,3351.0,"spritely tale, tinker bell friend set find free-spirited fairy zarina make precious blue pixie dust."
m/polar_express,Movie,The Polar Express,Robert Zemeckis,"Tom Hanks, Leslie Zemeckis, Eddie Deezen, Nona Gaye, Peter Scolari, Brendan King, Andy Pellick, Michael Jeter, Chris Coppola, Julene Renee",United States,Children & Family Movies,G,2004-11-10,2014-07-24,100.0,Warner Bros. Pictures,Upright,63.0,242291.0,"warm-hearted tale, young boy's faith holiday spirit revived make way train north pole christmas eve."
m/the_prince_2015,Movie,The Prince,Brian A. Miller,"Jason Patric, Bruce Willis, John Cusack, Rain, Jessica Lowndes, Johnathon Schaech, Gia Mantegna, 50 Cent","United States, United Kingdom",Action & Adventure,R,2014-08-22,2015-11-21,91.0,Lionsgate,Spilled,23.0,3120.0,former mafia hit man living quietly mechanic veers back old world daughter abducted face old foe new orleans.
m/1196003-princess_and_the_frog,Movie,The Princess and the Frog,"Ron Clements, John Musker","Anika Noni Rose, Bruno Campos, Keith David, Michael-Leon Wooley, Jennifer Cody, Jim Cummings, Peter Bartlett, Jenifer Lewis, Oprah Winfrey, Terrence Howard, John Goodman, Emeril Lagasse, June Christopher, Paul Briggs, Rob Edwards, John Kassir, Fred Tatasciore, Kimberly Russell, Rif Hutton, Randy Newman, Bridget Hoffman, Corey Burton, Joe Whyte, Michael Colyar, Bruce Smith, Terri Douglas, Claudette Wells, Roger Aaron Brown, Mona Marshall, Terence Blanchard, Kwesi Boakye, Mick Wingert, David Cowgill, Peter Renaday, John Musker, Ritchie Montgomery, Jerry Kernion, Philip Proctor, Eddie Frierson",United States,Children & Family Movies,G,2009-12-11,2015-11-22,95.0,Walt Disney Pictures,Upright,74.0,261226.0,"new orleans jazz age, beautiful girl named tiana fateful encounter frog prince desperately want human again."
m/pursuit_of_happyness,Movie,The Pursuit of Happyness,Gabriele Muccino,"Will Smith, Jaden Smith, Thandie Newton, Brian Howe, James Karen, Dan Castellaneta, Kurt Fuller, Takayo Fischer",United States,Dramas,PG-13,2006-12-15,2012-04-16,116.0,Sony Pictures,Upright,87.0,563450.0,"chris son evicted, face trying time desperate chris accepts unpaid internship stock brokerage firm."
m/1080867-rainmaker,Movie,The Rainmaker,Francis Ford Coppola,"Matt Damon, Danny DeVito, Claire Danes, Jon Voight, Mary Kay Place, Dean Stockwell, Teresa Wright, Virginia Madsen, Mickey Rourke, Andrew Shue","United States, Germany","Dramas, Thrillers",PG-13,1997-11-20,2013-08-01,135.0,Paramount Pictures,Upright,77.0,39460.0,young attorney scrappy paralegal work help parent terminally ill boy suit insurance company.
m/10009980-rebound,Movie,The Rebound,Shaina Allen,"Orlando Carrillo, Mario Moran, Jeremie Phenom Thomas",United States,"Documentaries, Sports Movies",R,2009-02-06,2013-09-01,97.0,Momentum Picutres,Spilled,46.0,31189.0,"documentary follows three player miami heat wheels, face long odds way national wheelchair basketball championship."
m/the_returned,TV Show,The Returned,Unknown,"Anne Cosigny, Frédéric Pierrot, Clotilde Hesme, Céline Sallette, Samir Guesmi, Guillaume Gouix, Jean-Francois Sivadier, Alix Poisson, Jenna Thiam, Grégory Gadebois, Pierre Perrier, Yara Pilartz, Swann Nambotin, Ana Girardot, Brune Martin, Bertrand Constant, Matila Malliarakis, Constance Dollé, Laetitia de Fombelle, Simon Ehrlacher, Vincent Trouilleux, Jérôme Kircher, Guillaume Marquet, Alma Arnal, Julien Bourdel, François Briault, Gilles Chabrier, Aksel Ustun, Alain Blazquez",France,"International TV Shows, TV Dramas, TV Horror",NR,2014-02-14,2017-05-02,98.0,levelFILM,Spilled,37.0,846.0,"returning home finding they're believed dead, collection near-strangers village try find reason plight."
m/ring,Movie,The Ring,Gore Verbinski,"Naomi Watts, Martin Henderson, David Dorfman, Brian Cox, Jane Alexander, Lindsay Frost, Amber Tamblyn, Rachael Bella, Daveigh Chase, Shannon Cochran",United States,"Horror Movies, Thrillers",PG-13,2002-10-18,2016-10-04,115.0,DreamWorks SKG,Spilled,48.0,32459459.0,reporter watch video supposedly set motion viewer's death seven days. unravel mystery time up?
m/river_wild,Movie,The River Wild,Curtis Hanson,"Meryl Streep, Kevin Bacon, David Strathairn, Joseph Mazzello, John C. Reilly, Benjamin Bratt, Elizabeth Hoffman, William Lucking, Diane Delano",United States,Action & Adventure,PG-13,1994-09-30,2016-04-03,111.0,MCA Universal Home Video,Spilled,51.0,46933.0,"turbulent vacation turn deadly fugitive crew kidnap river rafting guide family, forcing dangerous river."
m/the_roommate,Movie,The Roommate,Christian E. Christiansen,"Leighton Meester, Minka Kelly, Cam Gigandet, Aly Michalka, Danneel Ackles, Frances Fisher, Tomas Arana, Billy Zane, Nina Dobrev, Matt Lanter, Kat Graham",United States,Thrillers,PG-13,2011-02-04,2012-04-16,93.0,Screen Gems/SONY PICTURES,Spilled,27.0,43407.0,"acclimating campus life, college freshman sara begin realize new roommate, rebecca, becoming obsessed her."
m/the_rover,Movie,The Rover,David Michôd,"Guy Pearce, Robert Pattinson, Scoot McNairy, David Field, Anthony Hayes, Gillian Jones, Susan Prior, Nash Edgerton","Australia, United States","International Movies, Thrillers",R,2014-06-13,2016-05-23,102.0,A24 Films,Spilled,51.0,11707.0,"set chaotic future, outback saga follows loner eric's brutal ordeal criminal gang take car leaf nowhere nothing."
m/the_runner_1999,Movie,The Runner,Austin Stark,"Nicolas Cage, Sarah Paulson, Connie Nielsen, Wendell Pierce, Bryan Batt, Peter Fonda, Dana Gourrier",United States,"Dramas, Independent Movies",R,2015-08-07,2016-04-27,90.0,Alchemy,Spilled,22.0,1255.0,new orleans politician find idealistic plan rebuilding toxic oil spill unraveling thanks sex scandal.
m/the_salvation,Movie,The Salvation,Kristian Levring,"Mads Mikkelsen, Eva Green, Jeffrey Dean Morgan, Eric Cantona, Mikael Persbrandt, Douglas Henshall, Michael Raymond-James, Jonathan Pryce, Alexander Arnold, Nanna Øland Fabricius","Denmark, United Kingdom, South Africa, Sweden, Belgium","Dramas, Independent Movies, International Movies",R,2015-02-27,2016-11-30,89.0,IFC Films,Upright,62.0,5342.0,"old west, danish homesteader avenges murder wife son, unleash gang leader's brutal fury."
m/the_sapphires_2012,Movie,The Sapphires,Wayne Blair,"Chris O'Dowd, Deborah Mailman, Jessica Mauboy, Shari Sebbens, Miranda Tapsell, Tory Kittles, Eka Darville, Tammy Anderson, Lynette Narkle, Kylie Belling",Australia,"Comedies, Dramas, Independent Movies",PG-13,2013-03-22,2017-04-01,103.0,The Weinstein Company,Upright,76.0,13301.0,"sister gail, cynthia julie talent, career take promoter dave convinces tour u.s. troop vietnam."
m/1108799-score,Movie,The Score,Frank Oz,"Robert De Niro, Edward Norton, Marlon Brando, Angela Bassett, Gary Farmer, Paul Soles, Jamie Harrold, Serge Houde","Germany, Canada, United States","Dramas, Thrillers",R,2001-07-13,2013-08-01,123.0,Paramount Pictures,Upright,67.0,60119.0,"ready-to-retire safecracker nick, flamboyant fence max talented volatile thief jackie team rob montreal custom house."
m/the_sea_of_trees,Movie,The Sea of Trees,Gus Van Sant,"Matthew McConaughey, Naomi Watts, Ken Watanabe, Katie Aselton, Jordan Gavaris",United States,Dramas,PG-13,2016-08-26,2017-03-12,110.0,Waypoint Entertainment,Spilled,42.0,2255.0,"brooding american unable cope personal crisis travel ""suicide forest"" near mount fuji, meet fellow lost wanderer."
m/the_secret_life_of_pets_2,Movie,The Secret Life of Pets 2,Chris Renaud,"Patton Oswalt, Kevin Hart, Tiffany Haddish, Jenny Slate, Eric Stonestreet, Harrison Ford, Dana Carvey, Nick Kroll, Lake Bell, Ellie Kemper, Bobby Moynihan, Hannibal Buress","United States, France, Japan","Children & Family Movies, Comedies",PG,2019-06-07,2019-08-13,86.0,Universal Pictures,,90.0,21937.0,"farm outside new york, max aim boost confidence city, snowball attempt rescue tiger cub gidget pretend cat."
m/the_seven_five,Movie,The Seven Five,Tiller Russell,Unknown,United States,Documentaries,R,2015-05-08,2016-11-30,102.0,IFC Films,Upright,85.0,1206.0,"riveting film examines case mike dowd, corrupt brooklyn cop became dirtier drug dealer supposed policing."
m/signal,Movie,The Signal,"William Eubank, Will Eubank","Brenton Thwaites, Olivia Cooke, Laurence Fishburne, Beau Knapp, Lin Shaye, Robert Longstreet",United States,"Sci-Fi & Fantasy, Thrillers",R,2008-02-22,2017-02-17,101.0,Magnolia Pictures,Spilled,58.0,9740.0,"drive across country, college pal nick jonah – accompanied nick's girlfriend – run major trouble nevada desert."
m/the_signal_2014,Movie,The Signal,"William Eubank, Will Eubank","Brenton Thwaites, Olivia Cooke, Laurence Fishburne, Beau Knapp, Lin Shaye, Robert Longstreet",United States,"Sci-Fi & Fantasy, Thrillers",PG-13,2014-06-13,2015-12-10,97.0,Focus Features,Spilled,38.0,14733.0,"drive across country, college pal nick jonah – accompanied nick's girlfriend – run major trouble nevada desert."
m/the-social-network,Movie,The Social Network,David Fincher,"Jesse Eisenberg, Andrew Garfield, Justin Timberlake, Armie Hammer, Max Minghella, Josh Pence, Brenda Song, Rashida Jones, John Getz, David Selby",United States,Dramas,PG-13,2010-10-01,2012-06-05,120.0,Columbia Pictures,Upright,86.0,204126.0,director david fincher's biographical drama chronicle meteoric rise facebook ceo mark zuckerberg harvard sophomore internet superstar.
m/the_space_between_us,Movie,The Space Between Us,Peter Chelsom,"Gary Oldman, Asa Butterfield, Carla Gugino, Britt Robertson, BD Wong, Janet Montgomery, Trey Tucker",United States,"Action & Adventure, Romantic Movies, Sci-Fi & Fantasy",PG-13,2017-02-03,2017-05-02,120.0,STX Entertainment,Spilled,54.0,14410.0,"year limited contact earth, inquisitive teen life mar make interplanetary trek discover origins."
m/the_spectacular_now,Movie,The Spectacular Now,James Ponsoldt,"Miles Teller, Shailene Woodley, Brie Larson, Jennifer Jason Leigh, Mary Elizabeth Winstead, Kyle Chandler, Dayo Okeniyi, Bob Odenkirk, Andre Royo, Masam Holden",United States,"Dramas, Independent Movies, Romantic Movies",R,2013-08-02,2016-08-09,95.0,A24,Upright,76.0,38587.0,"classmate aimee sutter form unlikely friendship, helping aimee raise social confidence, sutter begin falling creation."
m/spy_next_door,Movie,The Spy Next Door,Brian Levant,"Jackie Chan, Amber Valletta, George Lopez, Billy Ray Cyrus, Magnús Scheving, Madeline Carroll, Will Shadley, Alina Foley, Katherine Boecher, Mia Stallard, Lucas Till",United States,"Action & Adventure, Children & Family Movies, Comedies",PG,2010-01-15,2015-12-20,92.0,Lionsgate,Spilled,40.0,106272.0,"babysitting, undercover agent thrust back world top-secret adventure one young charge downloads classified file."
m/the_stanford_prison_experiment,Movie,The Stanford Prison Experiment,Kyle Patrick Alvarez,"Billy Crudup, Michael Angarano, Ezra Miller, Tye Sheridan, Keir Gilchrist, Olivia Thirlby, Nelsan Ellis, Thomas Mann, Moises Arias, Gaius Charles",United States,"Dramas, Independent Movies, Thrillers",R,2015-07-17,2016-11-30,117.0,IFC Films,Upright,75.0,13818.0,"conducting study psychology incarceration, stanford professor assigns guard prisoner role 24 male test subject mock jail."
m/the_sunshine_makers_2017,Movie,The Sunshine Makers,Cosmo Feilding-Mellen,Unknown,United Kingdom,"Documentaries, International Movies",NR,2017-01-20,2017-02-02,90.0,Passion Pictures,Upright,73.0,295.0,"take trip witness rise fall tim scully nicholas sand, improbable pioneer drug counterculture 1960s."
